RuleSet	Average Value,	Connectedness	Chaos
2259	87.93	4.786999999999990	0.006
2260	71.776	-0.6610000000000010	1.626
2261	92.032	4.733000000000000	0.019
2262	65.587	3.4200000000000000	20.954
2263	50.88	8.931000000000000	10.112
2264	66.637	4.477000000000000	28.48
2265	92.352	4.575000000000000	0.013
2266	66.464	6.6130000000000000	11.987
2267	92.646	5.004000000000010	0.013
2268	9.811	10.288	0.0
2269	9.952	9.726	0.0
2270	9.843	11.459	0.0
2271	10.355	9.075	0.0
2272	10.4	9.492000000000000	0.0
2273	10.259	9.992	0.0
2274	9.459	12.928	0.0
2275	9.747	10.788	0.0
2276	10.131	13.850000000000000	0.0
2277	10.682	8.394	0.0
2278	10.682	8.491000000000000	0.0
2279	10.419	8.078	0.0
2280	10.253	7.709	0.0
2281	10.413	7.288	0.0
2282	10.426	8.259000000000000	0.0
2283	10.349	8.266000000000000	0.0
2284	10.208	8.178000000000000	0.0
2285	10.08	8.023000000000000	0.0
2286	9.325	13.204	0.0
2287	9.069	11.326000000000000	0.0
2288	10.432	18.632000000000000	0.0
2289	9.824	10.559	0.0
2290	9.587	10.014	0.0
2291	9.779	10.174	0.0
2292	8.621	15.692000000000000	0.0
2293	9.037	12.67	0.0
2294	9.875	23.469	0.006
2295	8.096	2.0230000000000000	0.0
2296	8.499	3.9160000000000000	0.0
2297	8.998	3.0660000000000000	0.0
2298	8.832	2.726000000000000	0.0
2299	8.589	2.234	0.0
2300	8.89	2.4400000000000000	0.0
2301	8.64	4.0170000000000000	0.0
2302	8.557	4.523	0.0
2303	8.435	3.7800000000000000	0.0
2304	7.904	1.266	0.0
2305	7.846	-0.08699999999999970	0.0
2306	7.898	0.49900000000000100	0.0
2307	7.507	-0.3569999999999990	0.0
2308	7.264	-1.6030000000000000	0.0
2309	7.635	-0.7509999999999990	0.0
2310	8.262	1.9530000000000000	0.0
2311	8.224	1.912000000000000	0.0
2312	7.968	1.7410000000000000	0.0
2313	9.568	6.176	0.0
2314	10.003	6.6640000000000000	0.0
2315	9.062	5.583	0.0
2316	10.022	6.246	0.0
2317	9.446	6.171000000000000	0.0
2318	9.459	6.509	0.0
2319	8.666	6.761000000000000	0.0
2320	8.781	6.379	0.0
2321	9.018	6.623000000000000	0.0
2322	8.109	18.815000000000000	0.102
2323	8.16	13.565000000000000	0.115
2324	8.57	20.342	0.186
2325	7.667	10.947000000000000	0.102
2326	8.87	12.595	0.09
2327	8.742	11.692	0.09
2328	10.797	36.335000000000000	0.32
2329	7.213	12.463000000000000	0.038
2330	11.795	40.145000000000000	0.25
2331	8.992	9.576	0.102
2332	9.126	10.755	0.09
2333	8.986	11.313000000000000	0.154
2334	8.723	9.674000000000000	0.128
2335	10.176	10.146000000000000	0.154
2336	9.184	11.356	0.192
2337	9.178	12.196000000000000	0.115
2338	8.499	10.816	0.179
2339	9.286	11.484	0.141
2340	26.554	47.593	0.998
2341	5.939	14.953	0.224
2342	24.384	50.121000000000000	0.768
2343	7.302	13.108	0.16
2344	7.616	13.760000000000000	0.237
2345	6.893	12.490000000000000	0.115
2346	36.954	45.160000000000000	0.73
2347	6.042	16.733000000000000	0.294
2348	45.645	39.37800000000000	1.075
2349	72.435	-1.5060000000000000	0.0
2350	70.643	-2.6270000000000000	0.0
2351	75.392	0.9650000000000030	0.0
2352	63.821	-5.842000000000000	0.102
2353	64.448	-6.288999999999990	0.026
2354	61.805	-6.495000000000000	0.077
2355	88.307	2.328000000000000	0.0
2356	72.717	-1.6160000000000000	2.163
2357	91.43	3.0	0.0
2358	56.858	-11.417000000000000	0.166
2359	56.691	-11.307000000000000	0.211
2360	56.403	-11.478000000000000	0.294
2361	56.326	-11.138000000000000	0.403
2362	56.518	-11.108000000000000	0.621
2363	55.584	-11.862000000000000	0.646
2364	59.603	-2.821000000000010	20.109
2365	59.315	-2.6950000000000000	21.318
2366	60.198	-2.1910000000000000	22.605
2367	87.501	0.45599999999998900	0.0
2368	75.578	-3.425000000000000	0.365
2369	93.6	1.6450000000000100	0.0
2370	68.883	-5.376000000000000	9.446
2371	65.99	-3.4939999999999900	12.582
2372	68.973	0.35599999999999500	28.032
2373	95.462	1.297000000000000	0.0
2374	74.112	-1.0950000000000000	7.2
2375	97.613	1.449000000000000	0.0
2376	47.142	0.19500000000000000	19.802
2377	47.302	-0.25	19.942
2378	47.539	0.5640000000000000	20.358
2379	43.213	2.3940000000000000	18.861
2380	41.325	4.329000000000000	17.21
2381	42.618	3.6310000000000000	18.304
2382	50.65	3.335000000000000	24.614
2383	49.19	2.817	25.152
2384	51.341	3.284000000000000	25.35
2385	22.317	16.007000000000000	5.626
2386	20.87	16.63	4.525
2387	23.648	15.124000000000000	6.682
2388	18.586	17.631	3.098
2389	17.357	17.654000000000000	2.227
2390	18.061	18.549	3.002
2391	24.102	15.984000000000000	8.941
2392	22.707	17.678000000000000	6.554
2393	24.243	16.521000000000000	8.634
2394	62.291	3.957000000000010	29.638
2395	57.248	2.4280000000000000	33.338
2396	74.01	5.553999999999990	21.466
2397	49.587	4.796000000000000	31.526
2398	44.525	8.219000000000000	27.386
2399	49.555	5.435000000000000	33.139
2400	94.509	1.7390000000000000	2.278
2401	63.11	1.9160000000000000	39.149
2402	97.306	1.615000000000010	0.96
2403	86.048	0.08299999999999840	0.0
2404	75.053	-3.789999999999990	0.55
2405	91.872	1.6840000000000000	0.0
2406	65.773	-8.113	0.512
2407	65.901	-7.946000000000000	1.875
2408	62.688	-9.457	1.357
2409	93.389	0.8290000000000080	0.0
2410	78.426	-2.5700000000000100	5.632
2411	97.568	1.2050000000000000	0.0
2412	62.541	0.11400000000000400	28.858
2413	60.704	0.0	28.352
2414	64.582	0.7340000000000090	31.04
2415	54.803	5.818000000000010	33.683
2416	51.155	7.612000000000000	31.213
2417	56.288	5.238000000000010	36.813
2418	67.238	1.6400000000000000	36.986
2419	62.547	2.5050000000000100	39.533
2420	68.877	1.4450000000000100	38.56
2421	93.914	0.867999999999995	0.0
2422	75.974	-3.608000000000000	3.411
2423	96.998	1.2269999999999900	0.0
2424	71.123	2.7610000000000000	32.09
2425	59.693	8.755000000000000	34.592
2426	73.19	2.828000000000000	37.331
2427	97.606	1.0370000000000100	0.0
2428	74.118	2.4470000000000000	22.342
2429	98.406	1.017000000000000	0.0
2430	8.435	23.744	0.0
2431	7.13	17.275000000000000	0.0
2432	8.819	23.719000000000000	0.0
2433	6.054	9.842	0.0
2434	5.984	9.35	0.0
2435	5.869	7.871	0.0
2436	12.698	35.198	0.006
2437	9.562	28.833000000000000	0.006
2438	13.818	36.269000000000000	0.019
2439	5.888	1.1230000000000000	0.0
2440	5.69	3.0280000000000000	0.0
2441	5.818	2.9140000000000000	0.0
2442	5.984	0.6340000000000000	0.0
2443	6.093	1.391	0.0
2444	5.587	1.529	0.0
2445	6.016	3.771000000000000	0.0
2446	5.645	2.8020000000000000	0.0
2447	5.907	2.6930000000000000	0.0
2448	23.002	39.682	0.006
2449	16.736	36.084	0.045
2450	23.654	41.589	0.026
2451	7.232	23.443	0.0
2452	8.909	24.810000000000000	0.013
2453	8.128	22.148	0.013
2454	25.696	42.95	0.013
2455	13.267	36.082000000000000	0.058
2456	29.146	39.637	0.006
2457	5.798	-1.245	0.0
2458	6.278	-0.34000000000000000	0.0
2459	6.029	-0.7210000000000000	0.0
2460	6.342	-1.8520000000000000	0.0
2461	6.125	-1.266	0.0
2462	6.342	-1.2970000000000000	0.0
2463	5.766	-1.1050000000000000	0.0
2464	5.946	-1.3980000000000000	0.0
2465	6.163	0.48300000000000000	0.0
2466	6.49	-2.5450000000000000	0.0
2467	6.387	-2.5290000000000000	0.0
2468	5.766	-2.214	0.0
2469	6.733	-2.9070000000000000	0.0
2470	6.829	-3.15	0.0
2471	6.509	-3.4120000000000000	0.0
2472	6.413	-1.5230000000000000	0.0
2473	6.451	-1.9620000000000000	0.0
2474	6.4	-2.5500000000000000	0.0
2475	5.875	0.8520000000000000	0.0
2476	5.779	0.08999999999999990	0.0
2477	5.965	-0.3050000000000000	0.0
2478	5.651	-0.7530000000000000	0.0
2479	5.843	-0.5860000000000000	0.0
2480	6.016	-0.8170000000000000	0.013
2481	5.594	1.1850000000000000	0.0
2482	5.862	0.6880000000000000	0.0
2483	5.421	0.06900000000000000	0.0
2484	38.522	34.266	0.006
2485	26.214	35.999	0.051
2486	42.95	33.78	0.006
2487	5.408	18.852	0.019
2488	5.638	20.866	0.051
2489	4.845	17.447000000000000	0.026
2490	48.186	33.274000000000000	0.0
2491	31.2	35.256	0.518
2492	51.328	32.107	0.006
2493	4.954	8.919	0.0
2494	5.056	8.188000000000000	0.0
2495	4.698	8.262	0.0
2496	4.909	5.749	0.013
2497	5.613	6.716	0.0
2498	5.152	7.239	0.0
2499	4.794	7.689000000000000	0.0
2500	4.832	6.36	0.0
2501	4.71	9.641000000000000	0.0
2502	59.59	26.006	0.0
2503	41.018	26.631	0.134
2504	63.373	25.098000000000000	0.019
2505	9.107	38.653	0.506
2506	7.002	28.921000000000000	0.058
2507	7.712	37.641000000000000	0.384
2508	64.173	24.518	0.0
2509	28.659	36.471	1.728
2510	60.909	26.625000000000000	0.0
2511	5.293	-2.3000000000000000	0.0
2512	5.363	-2.9170000000000000	0.0
2513	5.248	-1.7110000000000000	0.0
2514	5.606	-3.209	0.0
2515	5.574	-3.335	0.0
2516	5.664	-3.15	0.0
2517	4.941	-1.7030000000000000	0.0
2518	5.043	-2.79	0.0
2519	4.787	-1.645	0.0
2520	6.061	-3.342	0.0
2521	5.997	-3.2490000000000000	0.0
2522	5.939	-3.447	0.0
2523	6.374	-3.4120000000000000	0.0
2524	6.368	-3.152	0.0
2525	6.374	-3.2870000000000000	0.0
2526	5.715	-2.6070000000000000	0.0
2527	5.882	-3.1620000000000000	0.0
2528	6.061	-3.078	0.0
2529	4.768	-1.5300000000000000	0.0
2530	4.698	-1.9050000000000000	0.0
2531	4.493	-1.2880000000000000	0.0
2532	5.222	-2.373	0.0
2533	5.184	-2.6220000000000000	0.0
2534	4.902	-2.258	0.0
2535	4.486	-1.3480000000000000	0.0
2536	4.672	-1.795	0.0
2537	4.429	0.01499999999999970	0.0
2538	5.357	-3.266	0.0
2539	5.242	-3.685	0.0
2540	6.003	-3.125	0.0
2541	5.19	-3.3100000000000000	0.0
2542	5.568	-3.2690000000000000	0.0
2543	5.466	-3.739	0.0
2544	4.89	-3.843	0.0
2545	5.178	-3.787	0.0
2546	5.478	-3.3460000000000000	0.0
2547	4.531	-3.4720000000000000	0.0
2548	4.64	-3.502	0.0
2549	4.474	-3.365	0.0
2550	4.147	-4.07	0.0
2551	4.051	-3.656	0.0
2552	4.435	-4.074	0.0
2553	5.357	-4.103	0.0
2554	5.542	-4.301	0.0
2555	4.864	-4.403	0.0
2556	5.824	-3.022	0.0
2557	5.67	-2.877	0.0
2558	5.504	-3.2660000000000000	0.0
2559	5.856	-3.725	0.0
2560	5.83	-4.074	0.0
2561	6.125	-3.774	0.0
2562	5.786	-3.2140000000000000	0.0
2563	5.504	-4.021000000000000	0.0
2564	5.459	-2.8210000000000000	0.0
2565	4.877	-0.3490000000000000	0.032
2566	4.704	-1.7110000000000000	0.013
2567	4.838	0.22200000000000000	0.032
2568	5.574	-1.67	0.026
2569	5.568	-1.1140000000000000	0.013
2570	5.587	-1.4060000000000000	0.013
2571	4.179	0.3770000000000000	0.013
2572	4.755	0.4270000000000010	0.026
2573	4.454	-0.07200000000000010	0.026
2574	5.517	-1.6600000000000000	0.0
2575	5.754	-1.6660000000000000	0.013
2576	5.568	-1.5740000000000000	0.013
2577	5.882	-1.38	0.038
2578	5.754	-2.0000000000000000	0.0
2579	5.766	-1.2430000000000000	0.013
2580	5.37	-1.467	0.038
2581	5.478	-2.295	0.0
2582	5.28	-0.5070000000000010	0.038
2583	3.341	2.4540000000000000	0.0
2584	4.218	0.29600000000000000	0.0
2585	3.27	0.8400000000000000	0.026
2586	4.608	-0.7540000000000000	0.013
2587	4.704	-0.21400000000000000	0.013
2588	4.736	0.4670000000000010	0.051
2589	3.123	0.4120000000000000	0.0
2590	3.693	0.5750000000000000	0.045
2591	3.251	2.384	0.038
2592	72.986	6.602999999999990	0.947
2593	62.246	8.32099999999999	1.338
2594	77.344	8.290000000000010	0.384
2595	10.253	32.818	3.366
2596	9.779	32.008000000000000	3.45
2597	9.21	31.374000000000000	3.078
2598	87.36	5.689000000000010	0.314
2599	68.41	3.604000000000000	4.934
2600	88.909	6.166999999999990	0.128
2601	4.422	9.380000000000000	0.134
2602	4.806	9.641000000000000	0.147
2603	4.422	8.91	0.102
2604	4.787	9.702000000000000	0.083
2605	5.011	9.868000000000000	0.07
2606	4.544	8.379000000000000	0.038
2607	4.352	10.262	0.141
2608	4.083	9.534	0.128
2609	4.589	12.252	0.077
2610	89.978	1.288000000000010	0.045
2611	75.642	-2.938999999999990	0.653
2612	94.81	2.044000000000000	0.032
2613	49.12	13.142000000000000	21.267
2614	26.598	29.908	13.222
2615	47.885	16.625000000000000	22.31
2616	95.942	1.5620000000000100	0.026
2617	69.664	4.862000000000000	18.291
2618	96.998	1.840999999999990	0.019
2619	5.114	5.7750000000000000	0.077
2620	5.101	6.458000000000000	0.058
2621	5.28	6.4320000000000000	0.173
2622	5.114	5.243000000000000	0.045
2623	5.402	6.1210000000000000	0.16
2624	5.024	5.963	0.166
2625	5.094	6.731000000000000	0.154
2626	5.069	5.269000000000000	0.09
2627	5.222	6.435	0.115
2628	5.382	5.082000000000000	0.173
2629	5.792	6.3630000000000000	0.205
2630	5.216	4.048000000000000	0.096
2631	5.21	5.109000000000000	0.051
2632	5.344	5.1050000000000000	0.154
2633	5.165	4.237000000000000	0.096
2634	5.37	4.389	0.141
2635	5.459	5.239000000000000	0.122
2636	5.197	6.256000000000000	0.218
2637	4.422	7.734000000000000	0.166
2638	4.723	7.184	0.154
2639	4.346	7.7490000000000000	0.102
2640	4.71	6.431	0.109
2641	4.698	8.432	0.211
2642	4.627	7.648000000000000	0.115
2643	4.102	8.73	0.173
2644	4.48	8.591	0.147
2645	3.936	9.316	0.282
2646	84.461	0.117999999999995	0.051
2647	75.354	-3.8030000000000000	0.237
2648	90.131	1.6530000000000100	0.026
2649	66.995	-3.392000000000000	12.973
2650	65.03	-1.6500000000000000	16.954
2651	66.502	-0.5090000000000000	25.222
2652	94.355	0.992999999999995	0.013
2653	77.446	-0.9650000000000030	11.488
2654	97.76	1.2059999999999900	0.038
2655	43.821	13.049	29.696
2656	36.339	17.879000000000000	26.202
2657	42.074	15.305	28.736
2658	10.374	26.787	6.931
2659	6.112	24.804000000000000	3.008
2660	10.176	28.480000000000000	7.142
2661	55.456	7.096999999999990	38.381
2662	50.675	9.583000000000010	37.075
2663	57.37	6.402000000000000	39.085
2664	91.776	0.6069999999999990	0.013
2665	77.446	-3.4299999999999900	2.374
2666	96.845	1.1140000000000000	0.0
2667	68.045	3.1330000000000000	37.683
2668	55.392	10.56800000000000	36.832
2669	69.421	2.4869999999999900	40.166
2670	96.378	0.9249999999999970	0.0
2671	69.222	7.993000000000010	30.829
2672	98.4	0.9399999999999980	0.0
2673	62.643	-3.442	0.0
2674	62.579	-3.4680000000000000	0.0
2675	63.827	-2.1230000000000000	0.0
2676	59.878	-5.190000000000000	0.0
2677	60.096	-5.229000000000000	0.0
2678	59.565	-5.654000000000000	0.064
2679	74.714	3.365000000000000	0.0
2680	65.638	-1.5860000000000000	1.133
2681	75.366	4.077000000000000	0.0
2682	54.483	-8.732	0.026
2683	54.483	-8.587999999999990	0.026
2684	54.374	-8.477000000000000	0.026
2685	54.752	-8.707	0.051
2686	54.739	-8.688000000000000	0.006
2687	54.56	-9.123000000000010	0.051
2688	52.275	-8.338000000000000	0.589
2689	51.878	-8.822000000000000	0.806
2690	52.653	-8.065000000000000	0.966
2691	86.234	0.7690000000000060	0.0
2692	75.398	-3.0959999999999900	0.288
2693	92.704	1.987000000000010	0.0
2694	66.336	-4.965000000000000	5.702
2695	64.755	-4.401999999999990	6.835
2696	66.24	0.07500000000000280	18.17
2697	95.213	1.4880000000000000	0.0
2698	74.202	-1.0660000000000000	6.182
2699	97.158	1.536999999999990	0.0
2700	49.229	-11.672000000000000	2.976
2701	49.491	-12.080000000000000	2.4
2702	49.466	-11.571000000000000	2.739
2703	49.331	-12.034000000000000	2.208
2704	49.318	-12.251000000000000	2.144
2705	49.606	-12.246000000000000	2.195
2706	49.21	-7.334000000000000	9.997
2707	48.768	-7.618000000000000	10.182
2708	49.242	-7.337999999999990	11.078
2709	48.307	-10.433	6.598
2710	48.154	-11.096000000000000	5.709
2711	48.09	-10.623000000000000	6.682
2712	48.23	-9.995000000000000	7.494
2713	48.365	-10.557000000000000	6.234
2714	48.262	-10.467000000000000	6.637
2715	48.09	-7.715000000000000	12.947
2716	47.821	-7.450000000000000	13.869
2717	47.93	-7.594000000000000	13.773
2718	53.978	-0.03300000000000130	27.36
2719	53.338	-0.8089999999999980	28.045
2720	55.744	0.6899999999999980	27.354
2721	52.742	-0.4940000000000000	29.613
2722	51.93	-1.0900000000000000	29.875
2723	52.154	-0.7040000000000010	30.157
2724	71.795	5.819999999999990	21.376
2725	57.056	0.6870000000000050	32.256
2726	79.898	5.9340000000000000	15.52
2727	80.058	-0.8540000000000130	0.0
2728	74.842	-3.3880000000000100	0.166
2729	85.818	1.476000000000000	0.0
2730	66.752	-7.3559999999999900	0.371
2731	66.925	-7.445	0.621
2732	63.059	-9.053000000000000	0.525
2733	91.834	0.840999999999994	0.0
2734	76.71	-2.4869999999999900	4.659
2735	96.96	1.2720000000000100	0.0
2736	60.147	-6.155000000000000	17.107
2737	59.488	-6.213000000000000	17.261
2738	60.928	-3.364000000000000	23.098
2739	55.744	-1.561	26.387
2740	55.494	-0.9880000000000000	25.754
2741	55.872	-0.47800000000000200	28.89
2742	65.242	0.16400000000000100	32.621
2743	62.477	0.5670000000000000	35.341
2744	66.016	0.28999999999999200	35.558
2745	90.432	0.49800000000000500	0.0
2746	77.235	-3.4610000000000000	2.227
2747	96.474	1.1259999999999900	0.0
2748	69.357	0.21399999999999900	26.189
2749	64.019	3.35799999999999	30.362
2750	70.739	1.6430000000000000	34.131
2751	96.576	0.9480000000000080	0.0
2752	77.792	-0.9540000000000080	14.458
2753	98.406	0.9499999999999890	0.0
2754	43.77	-0.36300000000000700	27.238
2755	43.302	-0.4480000000000000	26.643
2756	43.68	0.0730000000000004	27.501
2757	42.438	-0.7120000000000030	26.886
2758	42.733	-0.681999999999995	27.283
2759	42.464	-0.5309999999999990	27.507
2760	47.834	3.2780000000000000	25.28
2761	45.338	1.449000000000000	26.784
2762	49.402	3.6970000000000000	23.942
2763	40.634	-0.3780000000000000	28.749
2764	40.512	0.4380000000000020	29.203
2765	41.03	0.23100000000000200	29.229
2766	40.339	0.5459999999999990	28.96
2767	39.578	0.29299999999999900	29.568
2768	39.04	0.8720000000000000	29.21
2769	41.92	-0.054999999999999700	30.438
2770	41.466	-0.015000000000000600	30.483
2771	42.099	0.030000000000001100	29.997
2772	89.466	2.6070000000000000	1.664
2773	56.621	3.746000000000000	25.645
2774	94.029	2.4080000000000000	0.87
2775	48.371	1.1759999999999900	32.71
2776	47.827	1.0190000000000000	32.307
2777	49.088	1.6710000000000000	32.326
2778	95.885	1.9430000000000000	0.083
2779	61.984	4.567	28.973
2780	96.838	1.9390000000000100	0.083
2781	33.715	5.562000000000000	28.384
2782	33.632	5.678000000000000	28.301
2783	33.28	6.182000000000000	28.07
2784	32.474	5.6540000000000000	28.262
2785	33.152	6.305	28.346
2786	32.141	5.2520000000000000	29.082
2787	33.197	5.371000000000000	28.672
2788	33.779	5.372	29.363
2789	34.496	4.020000000000000	30.803
2790	23.635	12.572	21.12
2791	25.133	10.989	23.104
2792	25.12	10.95	22.682
2793	21.997	14.43	19.699
2794	20.902	14.818000000000000	17.952
2795	24.16	12.227	21.363
2796	26.605	8.962	24.467
2797	28.736	9.332000000000000	25.805
2798	27.328	10.137000000000000	23.859
2799	37.613	4.015000000000000	33.99
2800	37.286	4.677	33.312
2801	37.907	4.092000000000010	34.586
2802	37.178	3.548000000000000	34.374
2803	36.89	3.9040000000000000	34.458
2804	37.645	4.203000000000000	34.445
2805	39.424	2.7590000000000000	37.286
2806	39.181	3.852000000000000	35.277
2807	38.592	3.2760000000000000	35.77
2808	84.179	0.6899999999999980	1.478
2809	64.71	1.1950000000000100	22.611
2810	90.49	1.8800000000000100	0.646
2811	54.63	0.1729999999999950	36.595
2812	54.016	0.49200000000000400	37.677
2813	54.886	0.9209999999999990	36.627
2814	93.683	1.208999999999990	0.134
2815	68.986	2.316999999999990	27.066
2816	96.346	1.5840000000000000	0.064
2817	49.446	1.358000000000000	42.304
2818	49.862	1.1460000000000000	42.067
2819	49.357	1.5150000000000000	41.498
2820	47.418	2.415000000000000	41.952
2821	46.323	3.3200000000000000	41.696
2822	47.514	1.8180000000000000	42.144
2823	51.91	1.081000000000000	44.333
2824	50.867	1.3800000000000000	44.979
2825	51.552	1.1840000000000000	44.25
2826	89.6	0.4590000000000030	0.173
2827	77.83	-1.7600000000000100	6.368
2828	95.891	1.2989999999999900	0.083
2829	63.328	1.2219999999999900	42.426
2830	60.192	2.048000000000000	44.102
2831	64.806	1.3340000000000000	43.123
2832	95.488	0.9260000000000020	0.186
2833	72.518	3.816999999999990	34.758
2834	98.31	1.1059999999999900	0.083
2835	75.59	-1.1620000000000100	0.0
2836	71.418	-3.51400000000001	0.0
2837	79.789	0.9830000000000040	0.0
2838	63.782	-6.791000000000000	0.102
2839	64.525	-6.802000000000010	0.179
2840	61.766	-7.4440000000000000	0.154
2841	89.926	1.2790000000000000	0.0
2842	74.624	-2.4599999999999900	3.085
2843	94.765	1.8900000000000000	0.0
2844	56.531	-12.237000000000000	0.55
